project,versionId,versionIndex,versionDate,edgeId,edgeLabel,from,fromId,to,toId
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,193998,affects,cyclicDep,193993,org.apache.kafka.clients,25172
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,193996,affects,cyclicDep,193993,org.apache.kafka.clients.consumer,824
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,193997,affects,cyclicDep,193993,org.apache.kafka.common,58722
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194003,affects,cyclicDep,194000,org.apache.kafka.clients.consumer.internals,2245
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194006,affects,cyclicDep,194000,org.apache.kafka.clients,25172
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194004,affects,cyclicDep,194000,org.apache.kafka.clients.consumer,824
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194005,affects,cyclicDep,194000,org.apache.kafka.common,58722
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194023,affects,cyclicDep,194020,org.apache.kafka.clients.consumer.internals,2245
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194024,affects,cyclicDep,194020,org.apache.kafka.clients.consumer,824
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194025,affects,cyclicDep,194020,org.apache.kafka.common,58722
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194030,affects,cyclicDep,194027,org.apache.kafka.common.config,83
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194031,affects,cyclicDep,194027,org.apache.kafka.clients.consumer.internals,2245
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194032,affects,cyclicDep,194027,org.apache.kafka.clients.consumer,824
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194033,affects,cyclicDep,194027,org.apache.kafka.common,58722
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194046,affects,cyclicDep,194041,org.apache.kafka.common.config,83
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194047,affects,cyclicDep,194041,org.apache.kafka.clients.consumer.internals,2245
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194044,affects,cyclicDep,194041,org.apache.kafka.common.security.scram.internals,31284
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194045,affects,cyclicDep,194041,org.apache.kafka.common.config.internals,394
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194048,affects,cyclicDep,194041,org.apache.kafka.clients.consumer,824
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194049,affects,cyclicDep,194041,org.apache.kafka.common,58722
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194054,affects,cyclicDep,194051,org.apache.kafka.common.errors,46011
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194055,affects,cyclicDep,194051,org.apache.kafka.common.security.scram.internals,31284
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194058,affects,cyclicDep,194051,org.apache.kafka.clients.consumer.internals,2245
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194059,affects,cyclicDep,194051,org.apache.kafka.clients.consumer,824
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194056,affects,cyclicDep,194051,org.apache.kafka.common.config.internals,394
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194057,affects,cyclicDep,194051,org.apache.kafka.common.config,83
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194060,affects,cyclicDep,194051,org.apache.kafka.common,58722
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194066,affects,cyclicDep,194062,org.apache.kafka.common.security.scram.internals,31284
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194067,affects,cyclicDep,194062,org.apache.kafka.common.config.internals,394
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194065,affects,cyclicDep,194062,org.apache.kafka.common.security.auth,59011
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194070,affects,cyclicDep,194062,org.apache.kafka.clients.consumer,824
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194071,affects,cyclicDep,194062,org.apache.kafka.common,58722
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194068,affects,cyclicDep,194062,org.apache.kafka.common.config,83
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194069,affects,cyclicDep,194062,org.apache.kafka.clients.consumer.internals,2245
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194078,affects,cyclicDep,194073,org.apache.kafka.common.config.internals,394
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194079,affects,cyclicDep,194073,org.apache.kafka.common.config,83
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194076,affects,cyclicDep,194073,org.apache.kafka.common.security.auth,59011
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194077,affects,cyclicDep,194073,org.apache.kafka.common.security.scram.internals,31284
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194086,affects,cyclicDep,194081,org.apache.kafka.common.security.scram.internals,31284
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194087,affects,cyclicDep,194081,org.apache.kafka.common.config.internals,394
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194084,affects,cyclicDep,194081,org.apache.kafka.common.security.authenticator,24395
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194085,affects,cyclicDep,194081,org.apache.kafka.common.security.auth,59011
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194090,affects,cyclicDep,194081,org.apache.kafka.clients.consumer,824
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194091,affects,cyclicDep,194081,org.apache.kafka.common,58722
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194088,affects,cyclicDep,194081,org.apache.kafka.common.config,83
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194089,affects,cyclicDep,194081,org.apache.kafka.clients.consumer.internals,2245
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194092,affects,cyclicDep,194081,org.apache.kafka.clients,25172
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194098,affects,cyclicDep,194094,org.apache.kafka.common.security.authenticator,24395
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194099,affects,cyclicDep,194094,org.apache.kafka.common.security.auth,59011
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194097,affects,cyclicDep,194094,org.apache.kafka.clients.admin,25696
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194102,affects,cyclicDep,194094,org.apache.kafka.common.config,83
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194103,affects,cyclicDep,194094,org.apache.kafka.clients.consumer.internals,2245
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194100,affects,cyclicDep,194094,org.apache.kafka.common.security.scram.internals,31284
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194101,affects,cyclicDep,194094,org.apache.kafka.common.config.internals,394
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194106,affects,cyclicDep,194094,org.apache.kafka.clients,25172
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194104,affects,cyclicDep,194094,org.apache.kafka.clients.consumer,824
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194105,affects,cyclicDep,194094,org.apache.kafka.common,58722
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194111,affects,cyclicDep,194108,org.apache.kafka.clients.admin.internals,35081
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194114,affects,cyclicDep,194108,org.apache.kafka.common.security.auth,59011
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194115,affects,cyclicDep,194108,org.apache.kafka.common.security.scram.internals,31284
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194112,affects,cyclicDep,194108,org.apache.kafka.clients.admin,25696
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194113,affects,cyclicDep,194108,org.apache.kafka.common.security.authenticator,24395
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194118,affects,cyclicDep,194108,org.apache.kafka.clients.consumer.internals,2245
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194119,affects,cyclicDep,194108,org.apache.kafka.clients.consumer,824
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194116,affects,cyclicDep,194108,org.apache.kafka.common.config.internals,394
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194117,affects,cyclicDep,194108,org.apache.kafka.common.config,83
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194120,affects,cyclicDep,194108,org.apache.kafka.common,58722
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194121,affects,cyclicDep,194108,org.apache.kafka.clients,25172
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194126,affects,cyclicDep,194123,org.apache.kafka.clients.admin.internals,35081
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194127,affects,cyclicDep,194123,org.apache.kafka.clients.admin,25696
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194134,affects,cyclicDep,194129,org.apache.kafka.common.security.authenticator,24395
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194135,affects,cyclicDep,194129,org.apache.kafka.common.security.auth,59011
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194132,affects,cyclicDep,194129,org.apache.kafka.clients.admin.internals,35081
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194133,affects,cyclicDep,194129,org.apache.kafka.clients.admin,25696
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194138,affects,cyclicDep,194129,org.apache.kafka.common.config,83
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194139,affects,cyclicDep,194129,org.apache.kafka.clients.consumer.internals,2245
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194136,affects,cyclicDep,194129,org.apache.kafka.common.security.scram.internals,31284
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194137,affects,cyclicDep,194129,org.apache.kafka.common.config.internals,394
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194140,affects,cyclicDep,194129,org.apache.kafka.clients.consumer,824
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194146,affects,cyclicDep,194142,org.apache.kafka.clients.admin,25696
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194147,affects,cyclicDep,194142,org.apache.kafka.common.security.authenticator,24395
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194145,affects,cyclicDep,194142,org.apache.kafka.clients.admin.internals,35081
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194150,affects,cyclicDep,194142,org.apache.kafka.common.config.internals,394
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194151,affects,cyclicDep,194142,org.apache.kafka.common.config,83
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194148,affects,cyclicDep,194142,org.apache.kafka.common.security.auth,59011
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194149,affects,cyclicDep,194142,org.apache.kafka.common.security.scram.internals,31284
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194152,affects,cyclicDep,194142,org.apache.kafka.clients.consumer.internals,2245
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194158,affects,cyclicDep,194154,org.apache.kafka.clients.admin,25696
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194159,affects,cyclicDep,194154,org.apache.kafka.common.security.authenticator,24395
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194157,affects,cyclicDep,194154,org.apache.kafka.clients.admin.internals,35081
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194162,affects,cyclicDep,194154,org.apache.kafka.common.config.internals,394
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194163,affects,cyclicDep,194154,org.apache.kafka.common.config,83
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194160,affects,cyclicDep,194154,org.apache.kafka.common.security.auth,59011
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194161,affects,cyclicDep,194154,org.apache.kafka.common.security.scram.internals,31284
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194166,affects,cyclicDep,194154,org.apache.kafka.common,58722
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194164,affects,cyclicDep,194154,org.apache.kafka.clients.consumer.internals,2245
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194165,affects,cyclicDep,194154,org.apache.kafka.clients.consumer,824
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194171,affects,cyclicDep,194168,org.apache.kafka.common.internals,54965
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194174,affects,cyclicDep,194168,org.apache.kafka.common.security.authenticator,24395
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194175,affects,cyclicDep,194168,org.apache.kafka.common.security.auth,59011
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194172,affects,cyclicDep,194168,org.apache.kafka.clients.admin.internals,35081
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194173,affects,cyclicDep,194168,org.apache.kafka.clients.admin,25696
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194178,affects,cyclicDep,194168,org.apache.kafka.common.config,83
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194179,affects,cyclicDep,194168,org.apache.kafka.clients.consumer.internals,2245
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194176,affects,cyclicDep,194168,org.apache.kafka.common.security.scram.internals,31284
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194177,affects,cyclicDep,194168,org.apache.kafka.common.config.internals,394
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194180,affects,cyclicDep,194168,org.apache.kafka.clients.consumer,824
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194181,affects,cyclicDep,194168,org.apache.kafka.common,58722
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194186,affects,cyclicDep,194183,org.apache.kafka.common.utils,58867
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194187,affects,cyclicDep,194183,org.apache.kafka.common.internals,54965
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194190,affects,cyclicDep,194183,org.apache.kafka.common.security.authenticator,24395
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194191,affects,cyclicDep,194183,org.apache.kafka.common.security.auth,59011
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194188,affects,cyclicDep,194183,org.apache.kafka.clients.admin.internals,35081
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194189,affects,cyclicDep,194183,org.apache.kafka.clients.admin,25696
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194194,affects,cyclicDep,194183,org.apache.kafka.common.config,83
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194195,affects,cyclicDep,194183,org.apache.kafka.clients.consumer.internals,2245
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194192,affects,cyclicDep,194183,org.apache.kafka.common.security.scram.internals,31284
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194193,affects,cyclicDep,194183,org.apache.kafka.common.config.internals,394
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194196,affects,cyclicDep,194183,org.apache.kafka.clients.consumer,824
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194197,affects,cyclicDep,194183,org.apache.kafka.common,58722
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194202,affects,cyclicDep,194199,org.apache.kafka.common.utils,58867
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194203,affects,cyclicDep,194199,org.apache.kafka.common.internals,54965
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194206,affects,cyclicDep,194199,org.apache.kafka.common.security.authenticator,24395
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194207,affects,cyclicDep,194199,org.apache.kafka.common.security.auth,59011
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194204,affects,cyclicDep,194199,org.apache.kafka.clients.admin.internals,35081
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194205,affects,cyclicDep,194199,org.apache.kafka.clients.admin,25696
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194210,affects,cyclicDep,194199,org.apache.kafka.common.config,83
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194208,affects,cyclicDep,194199,org.apache.kafka.common.security.scram.internals,31284
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194209,affects,cyclicDep,194199,org.apache.kafka.common.config.internals,394
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194222,affects,cyclicDep,194218,org.apache.kafka.common.utils,58867
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194223,affects,cyclicDep,194218,org.apache.kafka.common.internals,54965
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194221,affects,cyclicDep,194218,org.apache.kafka.common.metrics,56959
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194226,affects,cyclicDep,194218,org.apache.kafka.common.security.authenticator,24395
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194227,affects,cyclicDep,194218,org.apache.kafka.common.security.auth,59011
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194224,affects,cyclicDep,194218,org.apache.kafka.clients.admin.internals,35081
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194225,affects,cyclicDep,194218,org.apache.kafka.clients.admin,25696
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194230,affects,cyclicDep,194218,org.apache.kafka.common.config,83
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194231,affects,cyclicDep,194218,org.apache.kafka.clients.consumer.internals,2245
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194228,affects,cyclicDep,194218,org.apache.kafka.common.security.scram.internals,31284
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194229,affects,cyclicDep,194218,org.apache.kafka.common.config.internals,394
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194232,affects,cyclicDep,194218,org.apache.kafka.clients.consumer,824
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194233,affects,cyclicDep,194218,org.apache.kafka.common,58722
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194238,affects,cyclicDep,194235,org.apache.kafka.common.metrics,56959
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194239,affects,cyclicDep,194235,org.apache.kafka.common.utils,58867
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194242,affects,cyclicDep,194235,org.apache.kafka.clients.admin,25696
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194243,affects,cyclicDep,194235,org.apache.kafka.common.security.authenticator,24395
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194240,affects,cyclicDep,194235,org.apache.kafka.common.internals,54965
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194241,affects,cyclicDep,194235,org.apache.kafka.clients.admin.internals,35081
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194246,affects,cyclicDep,194235,org.apache.kafka.common.config.internals,394
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194247,affects,cyclicDep,194235,org.apache.kafka.common.config,83
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194244,affects,cyclicDep,194235,org.apache.kafka.common.security.auth,59011
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194245,affects,cyclicDep,194235,org.apache.kafka.common.security.scram.internals,31284
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194254,affects,cyclicDep,194249,org.apache.kafka.common.utils,58867
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194255,affects,cyclicDep,194249,org.apache.kafka.common.internals,54965
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194252,affects,cyclicDep,194249,org.apache.kafka.common.metrics.internals,45315
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194253,affects,cyclicDep,194249,org.apache.kafka.common.metrics,56959
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194258,affects,cyclicDep,194249,org.apache.kafka.common.security.authenticator,24395
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194259,affects,cyclicDep,194249,org.apache.kafka.common.security.auth,59011
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194256,affects,cyclicDep,194249,org.apache.kafka.clients.admin.internals,35081
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194257,affects,cyclicDep,194249,org.apache.kafka.clients.admin,25696
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194262,affects,cyclicDep,194249,org.apache.kafka.common.config,83
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194263,affects,cyclicDep,194249,org.apache.kafka.clients.consumer.internals,2245
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,194260,affects,cyclicDep,194249,org.apache.kafka.common.security.scram.internals,31284
