project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,0,4,0.0,false,112,0,9.266458404230183E-5,0,CONCRETE_CLASS,/home/ubuntu/kafka/clients/src/test/java/org/apache/kafka/common/config/ConfigTransformerTest.java,clients/src/test/java/org/apache/kafka/common/config/ConfigTransformerTest.java,org.apache.kafka.common.config.ConfigTransformerTest,ConfigTransformerTest,341,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,3,5,0.0,false,18,0,1.1095873907985506E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/trogdor/src/main/java/org/apache/kafka/trogdor/task/NoOpTaskSpec.java,trogdor/src/main/java/org/apache/kafka/trogdor/task/NoOpTaskSpec.java,org.apache.kafka.trogdor.task.NoOpTaskSpec,NoOpTaskSpec,8536,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,7,10,0.0,false,477,0,2.1618551165959114E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/clients/src/main/java/org/apache/kafka/common/security/ssl/DefaultSslEngineFactory.java,clients/src/main/java/org/apache/kafka/common/security/ssl/DefaultSslEngineFactory.java,org.apache.kafka.common.security.ssl.DefaultSslEngineFactory,DefaultSslEngineFactory,49497,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,4,2,0.0,false,6,0,1.01167219084807E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/clients/src/main/java/org/apache/kafka/clients/admin/AlterPartitionReassignmentsOptions.java,clients/src/main/java/org/apache/kafka/clients/admin/AlterPartitionReassignmentsOptions.java,org.apache.kafka.clients.admin.AlterPartitionReassignmentsOptions,AlterPartitionReassignmentsOptions,33114,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,INTERFACE,25,5,0.0,false,33,0,0.0016100958523159116,0,INTERFACE,/home/ubuntu/kafka/trogdor/src/main/java/org/apache/kafka/trogdor/common/Platform.java,trogdor/src/main/java/org/apache/kafka/trogdor/common/Platform.java,org.apache.kafka.trogdor.common.Platform,Platform,8544,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,0,29,0.0,false,528,0,9.266458404230183E-5,0,CONCRETE_CLASS,/home/ubuntu/kafka/streams/src/test/java/org/apache/kafka/streams/state/internals/CachingInMemoryKeyValueStoreTest.java,streams/src/test/java/org/apache/kafka/streams/state/internals/CachingInMemoryKeyValueStoreTest.java,org.apache.kafka.streams.state.internals.CachingInMemoryKeyValueStoreTest,CachingInMemoryKeyValueStoreTest,41315,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,0,3,0.0,false,95,0,9.266458404230183E-5,0,CONCRETE_CLASS,/home/ubuntu/kafka/clients/src/test/java/org/apache/kafka/common/config/SaslConfigsTest.java,clients/src/test/java/org/apache/kafka/common/config/SaslConfigsTest.java,org.apache.kafka.common.config.SaslConfigsTest,SaslConfigsTest,356,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,INTERFACE,9,5,0.0,false,33,0,1.9460312199378037E-4,0,INTERFACE,/home/ubuntu/kafka/clients/src/main/java/org/apache/kafka/common/network/Authenticator.java,clients/src/main/java/org/apache/kafka/common/network/Authenticator.java,org.apache.kafka.common.network.Authenticator,Authenticator,24932,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,4,2,0.0,false,17,0,1.01167219084807E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/clients/src/main/java/org/apache/kafka/clients/admin/DescribeClusterOptions.java,clients/src/main/java/org/apache/kafka/clients/admin/DescribeClusterOptions.java,org.apache.kafka.clients.admin.DescribeClusterOptions,DescribeClusterOptions,33124,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,3,5,0.0,false,82,0,1.065828223656255E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/clients/src/test/java/org/apache/kafka/common/utils/MockScheduler.java,clients/src/test/java/org/apache/kafka/common/utils/MockScheduler.java,org.apache.kafka.common.utils.MockScheduler,MockScheduler,8552,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,5,2,0.0,false,20,0,1.0151885524934331E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/clients/src/main/java/org/apache/kafka/clients/admin/AlterUserScramCredentialsResult.java,clients/src/main/java/org/apache/kafka/clients/admin/AlterUserScramCredentialsResult.java,org.apache.kafka.clients.admin.AlterUserScramCredentialsResult,AlterUserScramCredentialsResult,33133,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,6,4,0.0,false,190,0,1.618531758361087E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/trogdor/src/main/java/org/apache/kafka/trogdor/rest/JsonRestServer.java,trogdor/src/main/java/org/apache/kafka/trogdor/rest/JsonRestServer.java,org.apache.kafka.trogdor.rest.JsonRestServer,JsonRestServer,8560,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,1,7,0.0,false,169,0,9.982517502922291E-5,0,CONCRETE_CLASS,/home/ubuntu/kafka/streams/src/test/java/org/apache/kafka/streams/kstream/SuppressedTest.java,streams/src/test/java/org/apache/kafka/streams/kstream/SuppressedTest.java,org.apache.kafka.streams.kstream.SuppressedTest,SuppressedTest,16755,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,0,8,0.0,false,92,0,9.266458404230183E-5,0,CONCRETE_CLASS,/home/ubuntu/kafka/clients/src/test/java/org/apache/kafka/common/security/authenticator/LoginManagerTest.java,clients/src/test/java/org/apache/kafka/common/security/authenticator/LoginManagerTest.java,org.apache.kafka.common.security.authenticator.LoginManagerTest,LoginManagerTest,24947,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,0,5,0.0,false,640,0,9.266458404230183E-5,0,CONCRETE_CLASS,/home/ubuntu/kafka/clients/src/test/java/org/apache/kafka/common/config/ConfigDefTest.java,clients/src/test/java/org/apache/kafka/common/config/ConfigDefTest.java,org.apache.kafka.common.config.ConfigDefTest,ConfigDefTest,372,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,5,3,0.0,false,26,0,1.0151885524934331E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/clients/src/main/java/org/apache/kafka/clients/admin/AlterReplicaLogDirsResult.java,clients/src/main/java/org/apache/kafka/clients/admin/AlterReplicaLogDirsResult.java,org.apache.kafka.clients.admin.AlterReplicaLogDirsResult,AlterReplicaLogDirsResult,33141,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,0,18,0.0,false,188,0,9.266458404230183E-5,0,CONCRETE_CLASS,/home/ubuntu/kafka/streams/src/test/java/org/apache/kafka/streams/kstream/internals/graph/GraphGraceSearchUtilTest.java,streams/src/test/java/org/apache/kafka/streams/kstream/internals/graph/GraphGraceSearchUtilTest.java,org.apache.kafka.streams.kstream.internals.graph.GraphGraceSearchUtilTest,GraphGraceSearchUtilTest,57718,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,ABSTRACT_CLASS,34,3,0.0,false,50,0,0.0011377188252453161,0,ABSTRACT_CLASS,/home/ubuntu/kafka/trogdor/src/main/java/org/apache/kafka/trogdor/task/TaskSpec.java,trogdor/src/main/java/org/apache/kafka/trogdor/task/TaskSpec.java,org.apache.kafka.trogdor.task.TaskSpec,TaskSpec,8568,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,ENUM,5,0,0.0,false,5,0,4.4259369507299316E-4,0,ENUM,/home/ubuntu/kafka/streams/src/main/java/org/apache/kafka/streams/kstream/internals/suppress/BufferFullStrategy.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/suppress/BufferFullStrategy.java,org.apache.kafka.streams.kstream.internals.suppress.BufferFullStrategy,BufferFullStrategy,16763,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,2,1,0.0,false,10,0,1.0444561707628007E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/clients/src/main/java/org/apache/kafka/common/security/authenticator/DefaultLogin.java,clients/src/main/java/org/apache/kafka/common/security/authenticator/DefaultLogin.java,org.apache.kafka.common.security.authenticator.DefaultLogin,DefaultLogin,24958,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,2,13,0.0,false,168,0,9.78309889371664E-5,0,CONCRETE_CLASS,/home/ubuntu/kafka/trogdor/src/test/java/org/apache/kafka/trogdor/common/ExpectedTasks.java,trogdor/src/test/java/org/apache/kafka/trogdor/common/ExpectedTasks.java,org.apache.kafka.trogdor.common.ExpectedTasks,ExpectedTasks,8576,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,5,2,0.0,false,29,0,1.4725233335638124E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/trogdor/src/main/java/org/apache/kafka/trogdor/rest/CreateWorkerRequest.java,trogdor/src/main/java/org/apache/kafka/trogdor/rest/CreateWorkerRequest.java,org.apache.kafka.trogdor.rest.CreateWorkerRequest,CreateWorkerRequest,8584,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,1,5,0.0,false,43,0,1.0681368243827974E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/streams/src/main/java/org/apache/kafka/streams/state/internals/TimestampedKeyAndJoinSideSerializer.java,streams/src/main/java/org/apache/kafka/streams/state/internals/TimestampedKeyAndJoinSideSerializer.java,org.apache.kafka.streams.state.internals.TimestampedKeyAndJoinSideSerializer,TimestampedKeyAndJoinSideSerializer,41353,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,6,0,9.266458404230183E-5,0,CONCRETE_CLASS,/home/ubuntu/kafka/clients/src/test/java/org/apache/kafka/common/security/authenticator/SaslAuthenticatorFailurePositiveDelayTest.java,clients/src/test/java/org/apache/kafka/common/security/authenticator/SaslAuthenticatorFailurePositiveDelayTest.java,org.apache.kafka.common.security.authenticator.SaslAuthenticatorFailurePositiveDelayTest,SaslAuthenticatorFailurePositiveDelayTest,24970,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,1,11,0.0,false,65,0,9.704050075653138E-5,0,CONCRETE_CLASS,/home/ubuntu/kafka/streams/src/main/java/org/apache/kafka/streams/kstream/internals/graph/GraphGraceSearchUtil.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/graph/GraphGraceSearchUtil.java,org.apache.kafka.streams.kstream.internals.graph.GraphGraceSearchUtil,GraphGraceSearchUtil,57741,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,ABSTRACT_CLASS,13,8,0.0,false,46,0,5.809535894041579E-4,0,ABSTRACT_CLASS,/home/ubuntu/kafka/trogdor/src/main/java/org/apache/kafka/trogdor/rest/WorkerState.java,trogdor/src/main/java/org/apache/kafka/trogdor/rest/WorkerState.java,org.apache.kafka.trogdor.rest.WorkerState,WorkerState,8593,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,1,6,0.0,false,74,0,9.459980446926356E-5,0,CONCRETE_CLASS,/home/ubuntu/kafka/clients/src/main/java/org/apache/kafka/common/security/authenticator/SaslClientCallbackHandler.java,clients/src/main/java/org/apache/kafka/common/security/authenticator/SaslClientCallbackHandler.java,org.apache.kafka.common.security.authenticator.SaslClientCallbackHandler,SaslClientCallbackHandler,24980,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,0,12,0.0,false,125,0,9.266458404230183E-5,0,CONCRETE_CLASS,/home/ubuntu/kafka/streams/src/test/java/org/apache/kafka/streams/state/internals/ChangeLoggingSessionBytesStoreTest.java,streams/src/test/java/org/apache/kafka/streams/state/internals/ChangeLoggingSessionBytesStoreTest.java,org.apache.kafka.streams.state.internals.ChangeLoggingSessionBytesStoreTest,ChangeLoggingSessionBytesStoreTest,41367,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,6,0,0.0,false,10,0,1.4510714085093522E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/trogdor/src/main/java/org/apache/kafka/trogdor/rest/RequestConflictException.java,trogdor/src/main/java/org/apache/kafka/trogdor/rest/RequestConflictException.java,org.apache.kafka.trogdor.rest.RequestConflictException,RequestConflictException,8601,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,0,10,0.0,false,151,0,9.266458404230183E-5,0,CONCRETE_CLASS,/home/ubuntu/kafka/jmh-benchmarks/src/main/java/org/apache/kafka/jmh/partition/PartitionMakeFollowerBenchmark.java,jmh-benchmarks/src/main/java/org/apache/kafka/jmh/partition/PartitionMakeFollowerBenchmark.java,org.apache.kafka.jmh.partition.PartitionMakeFollowerBenchmark,PartitionMakeFollowerBenchmark,16794,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,2,0,0.0,false,13,0,1.3477679087633865E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/clients/src/main/java/org/apache/kafka/common/security/scram/ScramExtensionsCallback.java,clients/src/main/java/org/apache/kafka/common/security/scram/ScramExtensionsCallback.java,org.apache.kafka.common.security.scram.ScramExtensionsCallback,ScramExtensionsCallback,24987,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,1,14,0.0,false,405,0,1.5326606315907649E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/generator/src/main/java/org/apache/kafka/message/JsonConverterGenerator.java,generator/src/main/java/org/apache/kafka/message/JsonConverterGenerator.java,org.apache.kafka.message.JsonConverterGenerator,JsonConverterGenerator,415,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,5,1,0.0,false,14,0,1.4725233335638124E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/trogdor/src/main/java/org/apache/kafka/trogdor/rest/StopWorkerRequest.java,trogdor/src/main/java/org/apache/kafka/trogdor/rest/StopWorkerRequest.java,org.apache.kafka.trogdor.rest.StopWorkerRequest,StopWorkerRequest,8609,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,21,0,0.0,false,34,0,8.459035780606086E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/clients/src/main/java/org/apache/kafka/common/security/auth/SaslExtensions.java,clients/src/main/java/org/apache/kafka/common/security/auth/SaslExtensions.java,org.apache.kafka.common.security.auth.SaslExtensions,SaslExtensions,24996,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,9,7,0.0,false,540,0,4.541509923889812E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/generator/src/main/java/org/apache/kafka/message/FieldSpec.java,generator/src/main/java/org/apache/kafka/message/FieldSpec.java,org.apache.kafka.message.FieldSpec,FieldSpec,421,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,4,3,0.0,false,136,0,1.246910301297533E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/core/src/main/java/kafka/server/builders/LogManagerBuilder.java,core/src/main/java/kafka/server/builders/LogManagerBuilder.java,kafka.server.builders.LogManagerBuilder,LogManagerBuilder,16807,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,4,1,0.0,false,83,0,1.4701329370630915E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/trogdor/src/main/java/org/apache/kafka/trogdor/basic/BasicNode.java,trogdor/src/main/java/org/apache/kafka/trogdor/basic/BasicNode.java,org.apache.kafka.trogdor.basic.BasicNode,BasicNode,8617,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,5,6,0.0,false,128,0,1.9276146823300923E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/generator/src/main/java/org/apache/kafka/message/StructRegistry.java,generator/src/main/java/org/apache/kafka/message/StructRegistry.java,org.apache.kafka.message.StructRegistry,StructRegistry,429,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,10,1,0.0,false,12,0,2.467373876326289E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/clients/src/main/java/org/apache/kafka/common/security/auth/SaslExtensionsCallback.java,clients/src/main/java/org/apache/kafka/common/security/auth/SaslExtensionsCallback.java,org.apache.kafka.common.security.auth.SaslExtensionsCallback,SaslExtensionsCallback,25005,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,4,5,0.0,false,36,0,1.540524687057524E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/trogdor/src/test/java/org/apache/kafka/trogdor/task/SampleTaskSpec.java,trogdor/src/test/java/org/apache/kafka/trogdor/task/SampleTaskSpec.java,org.apache.kafka.trogdor.task.SampleTaskSpec,SampleTaskSpec,8625,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,7,279,0.0,false,3686,0,1.506528584279525E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/clients/src/main/java/org/apache/kafka/clients/admin/KafkaAdminClient.java,clients/src/main/java/org/apache/kafka/clients/admin/KafkaAdminClient.java,org.apache.kafka.clients.admin.KafkaAdminClient,KafkaAdminClient,33202,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,0,7,0.0,false,158,0,9.266458404230183E-5,0,CONCRETE_CLASS,/home/ubuntu/kafka/jmh-benchmarks/src/main/java/org/apache/kafka/jmh/partition/UpdateFollowerFetchStateBenchmark.java,jmh-benchmarks/src/main/java/org/apache/kafka/jmh/partition/UpdateFollowerFetchStateBenchmark.java,org.apache.kafka.jmh.partition.UpdateFollowerFetchStateBenchmark,UpdateFollowerFetchStateBenchmark,16819,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,4,3,0.0,false,159,0,1.4786426309437622E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/generator/src/main/java/org/apache/kafka/message/VersionConditional.java,generator/src/main/java/org/apache/kafka/message/VersionConditional.java,org.apache.kafka.message.VersionConditional,VersionConditional,437,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,2,6,0.0,false,32,0,1.020308187843061E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/streams/src/main/java/org/apache/kafka/streams/state/internals/MergedSortedCacheKeyValueBytesStoreIterator.java,streams/src/main/java/org/apache/kafka/streams/state/internals/MergedSortedCacheKeyValueBytesStoreIterator.java,org.apache.kafka.streams.state.internals.MergedSortedCacheKeyValueBytesStoreIterator,MergedSortedCacheKeyValueBytesStoreIterator,41399,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,25,0,0.0,false,50,0,0.002549350811129702,0,CONCRETE_CLASS,/home/ubuntu/kafka/trogdor/src/main/java/org/apache/kafka/trogdor/common/JsonUtil.java,trogdor/src/main/java/org/apache/kafka/trogdor/common/JsonUtil.java,org.apache.kafka.trogdor.common.JsonUtil,JsonUtil,8633,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,ABSTRACT_CLASS,2,3,0.0,false,51,0,1.1152733900109817E-4,0,ABSTRACT_CLASS,/home/ubuntu/kafka/streams/src/main/java/org/apache/kafka/streams/kstream/internals/graph/BaseJoinProcessorNode.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/graph/BaseJoinProcessorNode.java,org.apache.kafka.streams.kstream.internals.graph.BaseJoinProcessorNode,BaseJoinProcessorNode,57786,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,12,8,0.0,false,272,0,5.703197362751868E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/generator/src/main/java/org/apache/kafka/message/MessageGenerator.java,generator/src/main/java/org/apache/kafka/message/MessageGenerator.java,org.apache.kafka.message.MessageGenerator,MessageGenerator,445,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,7,2,0.0,false,47,0,1.8051469217834413E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/trogdor/src/main/java/org/apache/kafka/trogdor/rest/WorkerDone.java,trogdor/src/main/java/org/apache/kafka/trogdor/rest/WorkerDone.java,org.apache.kafka.trogdor.rest.WorkerDone,WorkerDone,8641,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,2,4,0.0,false,67,0,1.1214395070226222E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/generator/src/main/java/org/apache/kafka/message/Target.java,generator/src/main/java/org/apache/kafka/message/Target.java,org.apache.kafka.message.Target,Target,453,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,1,18,0.0,false,90,0,9.569406484446076E-5,0,CONCRETE_CLASS,/home/ubuntu/kafka/connect/mirror/src/test/java/org/apache/kafka/connect/mirror/clients/admin/FakeForwardingAdminWithLocalMetadata.java,connect/mirror/src/test/java/org/apache/kafka/connect/mirror/clients/admin/FakeForwardingAdminWithLocalMetadata.java,org.apache.kafka.connect.mirror.clients.admin.FakeForwardingAdminWithLocalMetadata,FakeForwardingAdminWithLocalMetadata,16841,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,6,3,0.0,false,44,0,1.6777986272886448E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/trogdor/src/main/java/org/apache/kafka/trogdor/rest/TaskDone.java,trogdor/src/main/java/org/apache/kafka/trogdor/rest/TaskDone.java,org.apache.kafka.trogdor.rest.TaskDone,TaskDone,8649,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,3,15,0.0,false,93,0,1.1566933240456478E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/clients/src/main/java/org/apache/kafka/common/security/authenticator/DefaultKafkaPrincipalBuilder.java,clients/src/main/java/org/apache/kafka/common/security/authenticator/DefaultKafkaPrincipalBuilder.java,org.apache.kafka.common.security.authenticator.DefaultKafkaPrincipalBuilder,DefaultKafkaPrincipalBuilder,25035,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,8,1,0.0,false,61,0,4.222348559546093E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/generator/src/main/java/org/apache/kafka/message/HeaderGenerator.java,generator/src/main/java/org/apache/kafka/message/HeaderGenerator.java,org.apache.kafka.message.HeaderGenerator,HeaderGenerator,461,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,3,7,0.0,false,71,0,1.235906673223889E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/trogdor/src/main/java/org/apache/kafka/trogdor/agent/AgentRestResource.java,trogdor/src/main/java/org/apache/kafka/trogdor/agent/AgentRestResource.java,org.apache.kafka.trogdor.agent.AgentRestResource,AgentRestResource,8657,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,6,2,0.0,false,24,0,1.0603784178009313E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/clients/src/main/java/org/apache/kafka/clients/admin/CreatePartitionsOptions.java,clients/src/main/java/org/apache/kafka/clients/admin/CreatePartitionsOptions.java,org.apache.kafka.clients.admin.CreatePartitionsOptions,CreatePartitionsOptions,16849,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,3,2,0.0,false,22,0,1.1295778424341333E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/clients/src/main/java/org/apache/kafka/common/security/auth/PlaintextAuthenticationContext.java,clients/src/main/java/org/apache/kafka/common/security/auth/PlaintextAuthenticationContext.java,org.apache.kafka.common.security.auth.PlaintextAuthenticationContext,PlaintextAuthenticationContext,25041,unit
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,0.0,false,CONCRETE_CLASS,7,2,0.0,false,67,0,2.8407000434805076E-4,0,CONCRETE_CLASS,/home/ubuntu/kafka/generator/src/main/java/org/apache/kafka/message/StructSpec.java,generator/src/main/java/org/apache/kafka/message/StructSpec.java,org.apache.kafka.message.StructSpec,StructSpec,469,unit
